time,L_FA_w,L_FA_x,L_FA_y,L_FA_z,R_FA_w,R_FA_x,R_FA_y,R_FA_z,CHEST_w,CHEST_x,CHEST_y,CHEST_z,event
330.641848,-0.375671,0.016991,0.910162,0.173744,
330.667251,-0.390548,0.016814,0.902483,0.180870,
330.678641,-0.399228,0.016703,0.897811,0.185131,
330.687419,-0.407328,0.016691,0.893338,0.189082,
330.694726,-0.407328,0.016691,0.893338,0.189082,
330.701831,-0.407328,0.016691,0.893338,0.189082,
330.709571,-0.410052,0.016618,0.891812,0.190399,
330.716897,-0.415407,0.016512,0.888767,0.193021,
330.731531,-0.415407,0.016512,0.888767,0.193021,
330.757039,-0.418220,0.016496,0.887150,0.194383,
330.766099,-0.423510,0.016408,0.884056,0.197014,
330.773162,-0.426303,0.016394,0.882409,0.198372,
330.780127,-0.431623,0.016390,0.879218,0.201020,
330.787150,-0.431623,0.016390,0.879218,0.201020,
330.800308,-0.431623,0.016390,0.879218,0.201020,
330.817259,-0.434438,0.016318,0.877517,0.202388,
330.837522,-0.439807,0.016212,0.874227,0.205020,
330.851433,-0.442669,0.016195,0.872446,0.206444,
330.861892,-0.450988,0.016013,0.867212,0.210467,
330.886901,-0.450988,0.016013,0.867212,0.210467,
330.894417,-0.450988,0.016013,0.867212,0.210467,
330.901595,-0.450988,0.016013,0.867212,0.210467,
330.908707,-0.450988,0.016013,0.867212,0.210467,
330.915758,-0.450988,0.016013,0.867212,0.210467,
330.925679,-0.450988,0.016013,0.867212,0.210467,
330.944454,-0.450988,0.016013,0.867212,0.210467,
330.951715,-0.450988,0.016013,0.867212,0.210467,
330.958846,-0.450988,0.016013,0.867212,0.210467,
330.965857,-0.450988,0.016013,0.867212,0.210467,
330.977795,-0.450988,0.016013,0.867212,0.210467,
330.985878,-0.474175,0.015638,0.851862,0.221911,
330.993594,-0.476347,0.015602,0.850370,0.222984,
331.000809,-0.476347,0.015602,0.850370,0.222984,
331.013667,-0.476347,0.015602,0.850370,0.222984,
331.038233,-0.476347,0.015602,0.850370,0.222984,
331.046370,-0.476347,0.015602,0.850370,0.222984,
331.053900,-0.476347,0.015602,0.850370,0.222984,
331.061216,-0.476347,0.015602,0.850370,0.222984,
331.068469,-0.476347,0.015602,0.850370,0.222984,
331.083102,-0.507040,0.014882,0.828223,0.238191,
331.096417,-0.509823,0.014814,0.826116,0.239570,
331.110122,-0.515700,0.014703,0.821601,0.242505,
331.117335,-0.515700,0.014703,0.821601,0.242505,
331.125398,-0.515700,0.014703,0.821601,0.242505,
331.132429,-0.515700,0.014703,0.821601,0.242505,
331.151011,-0.515700,0.014703,0.821601,0.242505,
331.169085,-0.533716,0.014248,0.807298,0.251424,
331.187217,-0.540760,0.014107,0.801491,0.254935,
331.209915,-0.543394,0.014021,0.799277,0.256287,
331.220208,-0.551680,0.013815,0.792230,0.260442,
331.227283,-0.551680,0.013815,0.792230,0.260442,
331.234233,-0.551680,0.013815,0.792230,0.260442,
331.252151,-0.551680,0.013815,0.792230,0.260442,
331.267038,-0.564927,0.013438,0.780625,0.267023,
331.281304,-0.565923,0.013409,0.779734,0.267518,
331.304961,-0.573836,0.013125,0.772556,0.271472,
331.312028,-0.576573,0.013027,0.770021,0.272876,
331.319196,-0.582301,0.012815,0.764687,0.275708,
331.326280,-0.582301,0.012815,0.764687,0.275708,
331.333406,-0.582301,0.012815,0.764687,0.275708,
331.340496,-0.584812,0.012796,0.762302,0.276997,
