t,lFA_w,lFA_x,lFA_y,lFA_z,rFA_w,rFA_x,rFA_y,rFA_z,lUA_w,lUA_x,lUA_y,lUA_z,rUA_w,rUA_x,rUA_y,rUA_z,lTH_w,lTH_x,lTH_y,lTH_z,rTH_w,rTH_x,rTH_y,rTH_z,lSH_w,lSH_x,lSH_y,lSH_z,rSH_w,rSH_x,rSH_y,rSH_z,hips_w,hips_x,hips_y,hips_z,chest_w,chest_x,chest_y,chest_z
5.70083,1,0,0,0,0.745104,-0.649737,-0.0449753,-0.143663,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.71456,1,0,0,0,0.744148,-0.649533,-0.0466992,-0.148897,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.7217,1,0,0,0,0.743514,-0.649389,-0.0478189,-0.152296,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.72862,1,0,0,0,0.7405,-0.649978,-0.0493049,-0.163578,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.73572,1,0,0,0,0.73752,-0.650835,-0.0501668,-0.17309,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.7483,1,0,0,0,0.734556,-0.651929,-0.0505828,-0.181266,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.75675,1,0,0,0,0.7326,-0.652612,-0.0508511,-0.186572,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.76459,1,0,0,0,0.729252,-0.654468,-0.0505838,-0.193146,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.77215,1,0,0,0,0.725937,-0.65648,-0.0501977,-0.198819,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.7793,1,0,0,0,0.723764,-0.657772,-0.0499455,-0.202502,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.78623,1,0,0,0,0.722344,-0.658604,-0.049781,-0.204894,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.79892,1,0,0,0,0.717739,-0.661823,-0.0497606,-0.210629,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.81871,1,0,0,0,0.714722,-0.663892,-0.0497455,-0.214349,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.82579,1,0,0,0,0.710281,-0.667288,-0.0495525,-0.218568,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.83281,1,0,0,0,0.706187,-0.670502,-0.0495936,-0.221965,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.83981,1,0,0,0,0.703511,-0.672576,-0.0496193,-0.224169,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.84688,1,0,0,0,0.701765,-0.673919,-0.0496355,-0.2256,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.85384,1,0,0,0,0.698338,-0.676685,-0.0509582,-0.22765,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.86079,1,0,0,0,0.69499,-0.679292,-0.0528605,-0.22969,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.86778,1,0,0,0,0.692804,-0.680977,-0.0540963,-0.231012,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.88102,1,0,0,0,0.691378,-0.682069,-0.0548993,-0.231871,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.88823,1,0,0,0,0.69045,-0.682777,-0.055421,-0.232428,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.89535,1,0,0,0,0.686442,-0.685603,-0.0588976,-0.23511,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.90228,1,0,0,0,0.683821,-0.687425,-0.0611559,-0.236847,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.91469,1,0,0,0,0.680059,-0.690343,-0.063645,-0.23853,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.92218,1,0,0,0,0.676688,-0.693126,-0.0654525,-0.239553,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.92926,1,0,0,0,0.674488,-0.694927,-0.0666266,-0.240215,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.93626,1,0,0,0,0.673055,-0.696093,-0.0673894,-0.240644,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.94328,1,0,0,0,0.67063,-0.698475,-0.0679541,-0.240356,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.95032,1,0,0,0,0.668458,-0.700727,-0.0682826,-0.239757,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.95745,1,0,0,0,0.667043,-0.702187,-0.0684958,-0.239366,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.96449,1,0,0,0,0.666121,-0.703134,-0.0686341,-0.239112,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.9715,1,0,0,0,0.665522,-0.703749,-0.068724,-0.238946,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.97849,1,0,0,0,0.664037,-0.705426,-0.0687233,-0.23813,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.98543,1,0,0,0,0.662619,-0.70702,-0.0688973,-0.237303,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
5.99709,1,0,0,0,0.661695,-0.708053,-0.0690103,-0.236764,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.00418,1,0,0,0,0.660259,-0.709198,-0.0712223,-0.236694,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.01126,1,0,0,0,0.659322,-0.709939,-0.0726597,-0.236647,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.01825,1,0,0,0,0.658712,-0.710419,-0.073594,-0.236616,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.02529,1,0,0,0,0.658315,-0.71073,-0.0742012,-0.236596,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.03231,1,0,0,0,0.657926,-0.710494,-0.0766943,-0.237592,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.03948,1,0,0,0,0.657683,-0.710059,-0.0791501,-0.238756,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.04647,1,0,0,0,0.657523,-0.709774,-0.080746,-0.239511,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.05344,1,0,0,0,0.657417,-0.709587,-0.0817832,-0.240001,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.06043,1,0,0,0,0.657348,-0.709465,-0.0824574,-0.240319,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.06737,1,0,0,0,0.657431,-0.708851,-0.0838679,-0.241412,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.08064,1,0,0,0,0.657571,-0.708239,-0.0849547,-0.242448,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.08774,1,0,0,0,0.65766,-0.70784,-0.0856609,-0.243122,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.09479,1,0,0,0,0.658003,-0.707088,-0.0864042,-0.244115,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.10174,1,0,0,0,0.658359,-0.706285,-0.087184,-0.245201,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.10884,1,0,0,0,0.65859,-0.705761,-0.0876908,-0.245907,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.11586,1,0,0,0,0.65874,-0.705421,-0.0880202,-0.246365,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.12307,1,0,0,0,0.65874,-0.705421,-0.0880202,-0.246365,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.1301,1,0,0,0,0.658956,-0.704378,-0.0889678,-0.248422,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.13701,1,0,0,0,0.659094,-0.703698,-0.0895834,-0.249759,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.1467,1,0,0,0,0.659183,-0.703255,-0.0899835,-0.250627,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.16386,1,0,0,0,0.659221,-0.702498,-0.0903306,-0.252515,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.17107,1,0,0,0,0.659245,-0.702005,-0.090556,-0.253742,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.178,1,0,0,0,0.659259,-0.701684,-0.0907024,-0.254539,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.18499,1,0,0,0,0.659214,-0.701215,-0.0910021,-0.255838,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.19207,1,0,0,0,0.659101,-0.700863,-0.0912112,-0.257015,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.19908,1,0,0,0,0.659027,-0.700634,-0.0913471,-0.257779,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.20622,1,0,0,0,0.658979,-0.700485,-0.0914354,-0.258276,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.21325,1,0,0,0,0.658661,-0.700545,-0.0911092,-0.259041,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.22024,1,0,0,0,0.658345,-0.700732,-0.0905502,-0.259532,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.22719,1,0,0,0,0.65814,-0.700854,-0.0901868,-0.259852,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.2341,1,0,0,0,0.65814,-0.700854,-0.0901868,-0.259852,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.25033,1,0,0,0,0.657797,-0.701439,-0.0890127,-0.259545,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.25869,1,0,0,0,0.657573,-0.701818,-0.0882495,-0.259346,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.26591,1,0,0,0,0.657428,-0.702065,-0.0877533,-0.259216,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.27304,1,0,0,0,0.657178,-0.702509,-0.0873848,-0.25877,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.28056,1,0,0,0,0.65694,-0.702903,-0.0872082,-0.258364,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.28766,1,0,0,0,0.65694,-0.702903,-0.0872082,-0.258364,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.29481,1,0,0,0,0.65694,-0.702903,-0.0872082,-0.258364,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.30192,1,0,0,0,0.65694,-0.702903,-0.0872082,-0.258364,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.31723,1,0,0,0,0.656697,-0.703577,-0.0866665,-0.257327,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.32468,1,0,0,0,0.656539,-0.704014,-0.0863142,-0.256652,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.33174,1,0,0,0,0.656436,-0.704298,-0.0860852,-0.256214,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.33875,1,0,0,0,0.656436,-0.704298,-0.0860852,-0.256214,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.34582,1,0,0,0,0.656379,-0.70498,-0.0851087,-0.254804,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.35275,1,0,0,0,0.656341,-0.705423,-0.0844739,-0.253887,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.36657,1,0,0,0,0.656321,-0.70643,-0.08282,-0.251674,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.38593,1,0,0,0,0.656311,-0.707445,-0.0808414,-0.249484,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.39333,1,0,0,0,0.656373,-0.709237,-0.0767434,-0.245496,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.4005,1,0,0,0,0.656427,-0.711141,-0.0724106,-0.24112,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.40766,1,0,0,0,0.656447,-0.712363,-0.0695926,-0.23827,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.41468,1,0,0,0,0.656454,-0.713151,-0.0677603,-0.236416,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.42187,1,0,0,0,0.656492,-0.715324,-0.063086,-0.230977,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.42886,1,0,0,0,0.656497,-0.716715,-0.0600458,-0.227434,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.43578,1,0,0,0,0.656461,-0.718563,-0.0563172,-0.222606,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.44653,1,0,0,0,0.656424,-0.719749,-0.0538924,-0.219463,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.45356,1,0,0,0,0.656394,-0.722424,-0.0491758,-0.211734,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.46058,1,0,0,0,0.656342,-0.725057,-0.0448286,-0.203708,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.46756,1,0,0,0,0.656277,-0.726732,-0.0420033,-0.198486,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.47452,1,0,0,0,0.656221,-0.727806,-0.0401659,-0.195087,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.48163,1,0,0,0,0.656179,-0.728498,-0.0389713,-0.192876,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.48863,1,0,0,0,0.656034,-0.731396,-0.0358241,-0.182747,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.49576,1,0,0,0,0.655898,-0.733218,-0.0337919,-0.176203,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.50272,1,0,0,0,0.655792,-0.734383,-0.0324701,-0.171944,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.51301,1,0,0,0,0.655607,-0.736539,-0.0309375,-0.163504,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.5201,1,0,0,0,0.655423,-0.738504,-0.0299322,-0.15536,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.52971,1,0,0,0,0.655278,-0.739754,-0.0292777,-0.15006,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.53675,1,0,0,0,0.655174,-0.740554,-0.0288518,-0.146612,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.54741,1,0,0,0,0.654824,-0.742214,-0.0289254,-0.139596,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.55446,1,0,0,0,0.654347,-0.743845,-0.0291568,-0.132949,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.56145,1,0,0,0,0.65402,-0.744886,-0.0293065,-0.128625,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.56843,1,0,0,0,0.653801,-0.745554,-0.0294035,-0.125813,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.58015,1,0,0,0,0.653004,-0.747575,-0.0291429,-0.117768,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.58742,1,0,0,0,0.652461,-0.74886,-0.0289724,-0.112534,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.5963,1,0,0,0,0.652098,-0.749684,-0.0288611,-0.10913,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.60393,1,0,0,0,0.65137,-0.75128,-0.0276215,-0.102624,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.61115,1,0,0,0,0.650595,-0.752812,-0.0262604,-0.0964882,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.61826,1,0,0,0,0.650077,-0.753791,-0.025375,-0.0924976,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.63154,1,0,0,0,0.649734,-0.75442,-0.0247993,-0.0899029,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.63882,1,0,0,0,0.648787,-0.755817,-0.0236955,-0.0851792,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.64607,1,0,0,0,0.647813,-0.757151,-0.0226599,-0.0809091,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.65306,1,0,0,0,0.647173,-0.75801,-0.0219864,-0.0781326,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.66017,1,0,0,0,0.646754,-0.758564,-0.0215486,-0.0763275,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
6.66717,1,0,0,0,0.645811,-0.759723,-0.0205637,-0.0729772,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-4.37114e-08,0,1,0,-4.37114e-08,0,1,0
